period,area_code,area_name,gender,geography,age,n
2018-06-30,E01006202,Trafford 009E,Persons,LSOA,0,8
2018-06-30,E01006203,Trafford 010E,Females,LSOA,0,6
2018-06-30,E01006203,Trafford 010E,Males,LSOA,0,3
2018-06-30,E01006203,Trafford 010E,Persons,LSOA,0,9
2018-06-30,E02001259,Trafford 001,Females,MSOA,0,73
2018-06-30,E02001259,Trafford 001,Males,MSOA,0,93
2018-06-30,E02001259,Trafford 001,Persons,MSOA,0,166
2018-06-30,E02001260,Trafford 002,Females,MSOA,0,37
2018-06-30,E02001260,Trafford 002,Males,MSOA,0,32
2018-06-30,E02001260,Trafford 002,Persons,MSOA,0,69
2018-06-30,E02001261,Trafford 003,Females,MSOA,0,51
2018-06-30,E02001261,Trafford 003,Males,MSOA,0,57
2018-06-30,E02001261,Trafford 003,Persons,MSOA,0,108
2018-06-30,E02001262,Trafford 004,Females,MSOA,0,53
2018-06-30,E02001262,Trafford 004,Males,MSOA,0,67
2018-06-30,E02001262,Trafford 004,Persons,MSOA,0,120
2018-06-30,E02001263,Trafford 005,Females,MSOA,0,25
2018-06-30,E02001263,Trafford 005,Males,MSOA,0,39
2018-06-30,E02001263,Trafford 005,Persons,MSOA,0,64
2018-06-30,E02001264,Trafford 006,Females,MSOA,0,58
2018-06-30,E02001264,Trafford 006,Males,MSOA,0,70
2018-06-30,E02001264,Trafford 006,Persons,MSOA,0,128
2018-06-30,E02001265,Trafford 007,Females,MSOA,0,46
2018-06-30,E02001265,Trafford 007,Males,MSOA,0,55
2018-06-30,E02001265,Trafford 007,Persons,MSOA,0,101
2018-06-30,E02001266,Trafford 008,Females,MSOA,0,35
2018-06-30,E02001266,Trafford 008,Males,MSOA,0,33
2018-06-30,E02001266,Trafford 008,Persons,MSOA,0,68
2018-06-30,E02001267,Trafford 009,Females,MSOA,0,40
2018-06-30,E02001267,Trafford 009,Males,MSOA,0,34
2018-06-30,E02001267,Trafford 009,Persons,MSOA,0,74
2018-06-30,E02001268,Trafford 010,Females,MSOA,0,36
2018-06-30,E02001268,Trafford 010,Males,MSOA,0,28
2018-06-30,E02001268,Trafford 010,Persons,MSOA,0,64
2018-06-30,E02001269,Trafford 011,Females,MSOA,0,54
2018-06-30,E02001269,Trafford 011,Males,MSOA,0,43
2018-06-30,E02001269,Trafford 011,Persons,MSOA,0,97
2018-06-30,E02001270,Trafford 012,Females,MSOA,0,60
2018-06-30,E02001270,Trafford 012,Males,MSOA,0,56
2018-06-30,E02001270,Trafford 012,Persons,MSOA,0,116
2018-06-30,E02001271,Trafford 013,Females,MSOA,0,35
2018-06-30,E02001271,Trafford 013,Males,MSOA,0,43
2018-06-30,E02001271,Trafford 013,Persons,MSOA,0,78
2018-06-30,E02001272,Trafford 014,Females,MSOA,0,39
2018-06-30,E02001272,Trafford 014,Males,MSOA,0,53
2018-06-30,E02001272,Trafford 014,Persons,MSOA,0,92
2018-06-30,E02001273,Trafford 015,Females,MSOA,0,38
2018-06-30,E02001273,Trafford 015,Males,MSOA,0,70
2018-06-30,E02001273,Trafford 015,Persons,MSOA,0,108
2018-06-30,E02001274,Trafford 016,Females,MSOA,0,22
2018-06-30,E02001274,Trafford 016,Males,MSOA,0,30
2018-06-30,E02001274,Trafford 016,Persons,MSOA,0,52
2018-06-30,E02001275,Trafford 017,Females,MSOA,0,58
2018-06-30,E02001275,Trafford 017,Males,MSOA,0,82
2018-06-30,E02001275,Trafford 017,Persons,MSOA,0,140
2018-06-30,E02001276,Trafford 018,Females,MSOA,0,56
2018-06-30,E02001276,Trafford 018,Males,MSOA,0,46
2018-06-30,E02001276,Trafford 018,Persons,MSOA,0,102
2018-06-30,E02001277,Trafford 019,Females,MSOA,0,68
2018-06-30,E02001277,Trafford 019,Males,MSOA,0,86
2018-06-30,E02001277,Trafford 019,Persons,MSOA,0,154
2018-06-30,E02001278,Trafford 020,Females,MSOA,0,45
2018-06-30,E02001278,Trafford 020,Males,MSOA,0,37
2018-06-30,E02001278,Trafford 020,Persons,MSOA,0,82
2018-06-30,E02001279,Trafford 021,Females,MSOA,0,39
2018-06-30,E02001279,Trafford 021,Males,MSOA,0,45
2018-06-30,E02001279,Trafford 021,Persons,MSOA,0,84
2018-06-30,E02001280,Trafford 022,Females,MSOA,0,46
2018-06-30,E02001280,Trafford 022,Males,MSOA,0,48
2018-06-30,E02001280,Trafford 022,Persons,MSOA,0,94
2018-06-30,E02001281,Trafford 023,Females,MSOA,0,32
2018-06-30,E02001281,Trafford 023,Males,MSOA,0,31
2018-06-30,E02001281,Trafford 023,Persons,MSOA,0,63
2018-06-30,E02001282,Trafford 024,Females,MSOA,0,69
2018-06-30,E02001282,Trafford 024,Males,MSOA,0,76
2018-06-30,E02001282,Trafford 024,Persons,MSOA,0,145
2018-06-30,E02001283,Trafford 025,Females,MSOA,0,41
2018-06-30,E02001283,Trafford 025,Males,MSOA,0,51
2018-06-30,E02001283,Trafford 025,Persons,MSOA,0,92
2018-06-30,E02001284,Trafford 026,Females,MSOA,0,48
2018-06-30,E02001284,Trafford 026,Males,MSOA,0,49
2018-06-30,E02001284,Trafford 026,Persons,MSOA,0,97
2018-06-30,E02001285,Trafford 027,Females,MSOA,0,19
2018-06-30,E02001285,Trafford 027,Males,MSOA,0,35
2018-06-30,E02001285,Trafford 027,Persons,MSOA,0,54
2018-06-30,E02001286,Trafford 028,Females,MSOA,0,29
2018-06-30,E02001286,Trafford 028,Males,MSOA,0,28
2018-06-30,E02001286,Trafford 028,Persons,MSOA,0,57
2018-06-30,E05000819,Altrincham,Females,Electoral ward,0,82
2018-06-30,E05000819,Altrincham,Males,Electoral ward,0,82
2018-06-30,E05000819,Altrincham,Persons,Electoral ward,0,164
2018-06-30,E05000820,Ashton upon Mersey,Females,Electoral ward,0,65
2018-06-30,E05000820,Ashton upon Mersey,Males,Electoral ward,0,53
2018-06-30,E05000820,Ashton upon Mersey,Persons,Electoral ward,0,118
2018-06-30,E05000821,Bowdon,Females,Electoral ward,0,26
2018-06-30,E05000821,Bowdon,Males,Electoral ward,0,42
2018-06-30,E05000821,Bowdon,Persons,Electoral ward,0,68
2018-06-30,E05000822,Broadheath,Females,Electoral ward,0,91
2018-06-30,E05000822,Broadheath,Males,Electoral ward,0,94
2018-06-30,E05000822,Broadheath,Persons,Electoral ward,0,185
2018-06-30,E05000823,Brooklands,Females,Electoral ward,0,48
2018-06-30,E05000823,Brooklands,Males,Electoral ward,0,59
2018-06-30,E05000823,Brooklands,Persons,Electoral ward,0,107
2018-06-30,E05000824,Bucklow-St Martins,Females,Electoral ward,0,68
2018-06-30,E05000824,Bucklow-St Martins,Males,Electoral ward,0,95
2018-06-30,E05000824,Bucklow-St Martins,Persons,Electoral ward,0,163
2018-06-30,E05000825,Clifford,Females,Electoral ward,0,85
2018-06-30,E05000825,Clifford,Males,Electoral ward,0,103
2018-06-30,E05000825,Clifford,Persons,Electoral ward,0,188
2018-06-30,E05000826,Davyhulme East,Females,Electoral ward,0,47
2018-06-30,E05000826,Davyhulme East,Males,Electoral ward,0,43
2018-06-30,E05000826,Davyhulme East,Persons,Electoral ward,0,90
2018-06-30,E05000827,Davyhulme West,Females,Electoral ward,0,50
2018-06-30,E05000827,Davyhulme West,Males,Electoral ward,0,54
2018-06-30,E05000827,Davyhulme West,Persons,Electoral ward,0,104
2018-06-30,E05000828,Flixton,Females,Electoral ward,0,37
2018-06-30,E05000828,Flixton,Males,Electoral ward,0,56
2018-06-30,E05000828,Flixton,Persons,Electoral ward,0,93
2018-06-30,E05000829,Gorse Hill,Females,Electoral ward,0,82
2018-06-30,E05000829,Gorse Hill,Males,Electoral ward,0,101
2018-06-30,E05000829,Gorse Hill,Persons,Electoral ward,0,183
2018-06-30,E05000830,Hale Barns,Females,Electoral ward,0,35
2018-06-30,E05000830,Hale Barns,Males,Electoral ward,0,33
2018-06-30,E05000830,Hale Barns,Persons,Electoral ward,0,68
2018-06-30,E05000831,Hale Central,Females,Electoral ward,0,51
2018-06-30,E05000831,Hale Central,Males,Electoral ward,0,71
2018-06-30,E05000831,Hale Central,Persons,Electoral ward,0,122
2018-06-30,E05000832,Longford,Females,Electoral ward,0,71
2018-06-30,E05000832,Longford,Males,Electoral ward,0,85
2018-06-30,E05000832,Longford,Persons,Electoral ward,0,156
2018-06-30,E05000833,Priory,Females,Electoral ward,0,55
2018-06-30,E05000833,Priory,Males,Electoral ward,0,87
2018-06-30,E05000833,Priory,Persons,Electoral ward,0,142
2018-06-30,E05000834,St Mary's,Females,Electoral ward,0,53
2018-06-30,E05000834,St Mary's,Males,Electoral ward,0,79
2018-06-30,E05000834,St Mary's,Persons,Electoral ward,0,132
2018-06-30,E05000835,Sale Moor,Females,Electoral ward,0,62
2018-06-30,E05000835,Sale Moor,Males,Electoral ward,0,62
2018-06-30,E05000835,Sale Moor,Persons,Electoral ward,0,124
2018-06-30,E05000836,Stretford,Females,Electoral ward,0,67
2018-06-30,E05000836,Stretford,Males,Electoral ward,0,54
2018-06-30,E05000836,Stretford,Persons,Electoral ward,0,121
2018-06-30,E05000837,Timperley,Females,Electoral ward,0,54
2018-06-30,E05000837,Timperley,Males,Electoral ward,0,52
2018-06-30,E05000837,Timperley,Persons,Electoral ward,0,106
2018-06-30,E05000838,Urmston,Females,Electoral ward,0,69
2018-06-30,E05000838,Urmston,Males,Electoral ward,0,55
2018-06-30,E05000838,Urmston,Persons,Electoral ward,0,124
2018-06-30,E05000839,Village,Females,Electoral ward,0,54
2018-06-30,E05000839,Village,Males,Electoral ward,0,57
2018-06-30,E05000839,Village,Persons,Electoral ward,0,111
2018-06-30,E08000009,Trafford,Females,Local authority,0,1252
2018-06-30,E08000009,Trafford,Males,Local authority,0,1417
2018-06-30,E08000009,Trafford,Persons,Local authority,0,2669
2018-06-30,E00030771,E00030771,Females,OA,1,2
2018-06-30,E00030771,E00030771,Males,OA,1,1
2018-06-30,E00030771,E00030771,Persons,OA,1,3
2018-06-30,E00030772,E00030772,Females,OA,1,3
2018-06-30,E00030772,E00030772,Males,OA,1,2
2018-06-30,E00030772,E00030772,Persons,OA,1,5
2018-06-30,E00030773,E00030773,Females,OA,1,3
2018-06-30,E00030773,E00030773,Males,OA,1,0
2018-06-30,E00030773,E00030773,Persons,OA,1,3
2018-06-30,E00030774,E00030774,Females,OA,1,1
2018-06-30,E00030774,E00030774,Males,OA,1,6
2018-06-30,E00030774,E00030774,Persons,OA,1,7
2018-06-30,E00030775,E00030775,Females,OA,1,1
2018-06-30,E00030775,E00030775,Males,OA,1,1
2018-06-30,E00030775,E00030775,Persons,OA,1,2
2018-06-30,E00030776,E00030776,Females,OA,1,3
2018-06-30,E00030776,E00030776,Males,OA,1,2
2018-06-30,E00030776,E00030776,Persons,OA,1,5
2018-06-30,E00030777,E00030777,Females,OA,1,0
2018-06-30,E00030777,E00030777,Males,OA,1,3
2018-06-30,E00030777,E00030777,Persons,OA,1,3
2018-06-30,E00030778,E00030778,Females,OA,1,2
2018-06-30,E00030778,E00030778,Males,OA,1,4
2018-06-30,E00030778,E00030778,Persons,OA,1,6
2018-06-30,E00030779,E00030779,Females,OA,1,1
2018-06-30,E00030779,E00030779,Males,OA,1,1
2018-06-30,E00030779,E00030779,Persons,OA,1,2
2018-06-30,E00030780,E00030780,Females,OA,1,2
2018-06-30,E00030780,E00030780,Males,OA,1,1
2018-06-30,E00030780,E00030780,Persons,OA,1,3
2018-06-30,E00030781,E00030781,Females,OA,1,4
2018-06-30,E00030781,E00030781,Males,OA,1,2
2018-06-30,E00030781,E00030781,Persons,OA,1,6
2018-06-30,E00030782,E00030782,Females,OA,1,0
2018-06-30,E00030782,E00030782,Males,OA,1,0
2018-06-30,E00030782,E00030782,Persons,OA,1,0
2018-06-30,E00030783,E00030783,Females,OA,1,4
2018-06-30,E00030783,E00030783,Males,OA,1,2
2018-06-30,E00030783,E00030783,Persons,OA,1,6
2018-06-30,E00030784,E00030784,Females,OA,1,0
2018-06-30,E00030784,E00030784,Males,OA,1,2
2018-06-30,E00030784,E00030784,Persons,OA,1,2
2018-06-30,E00030785,E00030785,Females,OA,1,0
2018-06-30,E00030785,E00030785,Males,OA,1,0
2018-06-30,E00030785,E00030785,Persons,OA,1,0
2018-06-30,E00030786,E00030786,Females,OA,1,4
2018-06-30,E00030786,E00030786,Males,OA,1,0
2018-06-30,E00030786,E00030786,Persons,OA,1,4
2018-06-30,E00030787,E00030787,Females,OA,1,1
2018-06-30,E00030787,E00030787,Males,OA,1,1
2018-06-30,E00030787,E00030787,Persons,OA,1,2
2018-06-30,E00030788,E00030788,Females,OA,1,0
2018-06-30,E00030788,E00030788,Males,OA,1,0
2018-06-30,E00030788,E00030788,Persons,OA,1,0
2018-06-30,E00030789,E00030789,Females,OA,1,2
2018-06-30,E00030789,E00030789,Males,OA,1,4
2018-06-30,E00030789,E00030789,Persons,OA,1,6
2018-06-30,E00030790,E00030790,Females,OA,1,0
2018-06-30,E00030790,E00030790,Males,OA,1,1
2018-06-30,E00030790,E00030790,Persons,OA,1,1
2018-06-30,E00030791,E00030791,Females,OA,1,4
2018-06-30,E00030791,E00030791,Males,OA,1,2
2018-06-30,E00030791,E00030791,Persons,OA,1,6
2018-06-30,E00030792,E00030792,Females,OA,1,3
2018-06-30,E00030792,E00030792,Males,OA,1,2
2018-06-30,E00030792,E00030792,Persons,OA,1,5
2018-06-30,E00030793,E00030793,Females,OA,1,1
2018-06-30,E00030793,E00030793,Males,OA,1,4
2018-06-30,E00030793,E00030793,Persons,OA,1,5
2018-06-30,E00030795,E00030795,Females,OA,1,6
2018-06-30,E00030795,E00030795,Males,OA,1,1
2018-06-30,E00030795,E00030795,Persons,OA,1,7
2018-06-30,E00030796,E00030796,Females,OA,1,4
2018-06-30,E00030796,E00030796,Males,OA,1,2
2018-06-30,E00030796,E00030796,Persons,OA,1,6
2018-06-30,E00030797,E00030797,Females,OA,1,3
2018-06-30,E00030797,E00030797,Males,OA,1,1
2018-06-30,E00030797,E00030797,Persons,OA,1,4
2018-06-30,E00030798,E00030798,Females,OA,1,5
2018-06-30,E00030798,E00030798,Males,OA,1,2
2018-06-30,E00030798,E00030798,Persons,OA,1,7
2018-06-30,E00030799,E00030799,Females,OA,1,0
2018-06-30,E00030799,E00030799,Males,OA,1,0
2018-06-30,E00030799,E00030799,Persons,OA,1,0
2018-06-30,E00030800,E00030800,Females,OA,1,3
2018-06-30,E00030800,E00030800,Males,OA,1,2
2018-06-30,E00030800,E00030800,Persons,OA,1,5
2018-06-30,E00030801,E00030801,Females,OA,1,1
2018-06-30,E00030801,E00030801,Males,OA,1,5
2018-06-30,E00030801,E00030801,Persons,OA,1,6
2018-06-30,E00030802,E00030802,Females,OA,1,2
2018-06-30,E00030802,E00030802,Males,OA,1,3
2018-06-30,E00030802,E00030802,Persons,OA,1,5
2018-06-30,E00030803,E00030803,Females,OA,1,1
2018-06-30,E00030803,E00030803,Males,OA,1,3
2018-06-30,E00030803,E00030803,Persons,OA,1,4
2018-06-30,E00030804,E00030804,Females,OA,1,0
2018-06-30,E00030804,E00030804,Males,OA,1,1
2018-06-30,E00030804,E00030804,Persons,OA,1,1
2018-06-30,E00030805,E00030805,Females,OA,1,4
2018-06-30,E00030805,E00030805,Males,OA,1,2
2018-06-30,E00030805,E00030805,Persons,OA,1,6
2018-06-30,E00030806,E00030806,Females,OA,1,0
2018-06-30,E00030806,E00030806,Males,OA,1,0
2018-06-30,E00030806,E00030806,Persons,OA,1,0
2018-06-30,E00030807,E00030807,Females,OA,1,3
2018-06-30,E00030807,E00030807,Males,OA,1,10
2018-06-30,E00030807,E00030807,Persons,OA,1,13
2018-06-30,E00030808,E00030808,Females,OA,1,3
2018-06-30,E00030808,E00030808,Males,OA,1,2
2018-06-30,E00030808,E00030808,Persons,OA,1,5
2018-06-30,E00030809,E00030809,Females,OA,1,1
2018-06-30,E00030809,E00030809,Males,OA,1,3
2018-06-30,E00030809,E00030809,Persons,OA,1,4
2018-06-30,E00030810,E00030810,Females,OA,1,3
2018-06-30,E00030810,E00030810,Males,OA,1,2
2018-06-30,E00030810,E00030810,Persons,OA,1,5
2018-06-30,E00030811,E00030811,Females,OA,1,1
2018-06-30,E00030811,E00030811,Males,OA,1,0
2018-06-30,E00030811,E00030811,Persons,OA,1,1
2018-06-30,E00030812,E00030812,Females,OA,1,0
2018-06-30,E00030812,E00030812,Males,OA,1,0
2018-06-30,E00030812,E00030812,Persons,OA,1,0
2018-06-30,E00030813,E00030813,Females,OA,1,4
2018-06-30,E00030813,E00030813,Males,OA,1,0
2018-06-30,E00030813,E00030813,Persons,OA,1,4
2018-06-30,E00030814,E00030814,Females,OA,1,1
2018-06-30,E00030814,E00030814,Males,OA,1,3
2018-06-30,E00030814,E00030814,Persons,OA,1,4
2018-06-30,E00030815,E00030815,Females,OA,1,2
2018-06-30,E00030815,E00030815,Males,OA,1,2
2018-06-30,E00030815,E00030815,Persons,OA,1,4
2018-06-30,E00030816,E00030816,Females,OA,1,0
2018-06-30,E00030816,E00030816,Males,OA,1,1
2018-06-30,E00030816,E00030816,Persons,OA,1,1
2018-06-30,E00030817,E00030817,Females,OA,1,4
2018-06-30,E00030817,E00030817,Males,OA,1,1
2018-06-30,E00030817,E00030817,Persons,OA,1,5
2018-06-30,E00030818,E00030818,Females,OA,1,0
2018-06-30,E00030818,E00030818,Males,OA,1,3
2018-06-30,E00030818,E00030818,Persons,OA,1,3
2018-06-30,E00030819,E00030819,Females,OA,1,2
2018-06-30,E00030819,E00030819,Males,OA,1,1
2018-06-30,E00030819,E00030819,Persons,OA,1,3
2018-06-30,E00030820,E00030820,Females,OA,1,1
2018-06-30,E00030820,E00030820,Males,OA,1,1
2018-06-30,E00030820,E00030820,Persons,OA,1,2
2018-06-30,E00030821,E00030821,Females,OA,1,2
2018-06-30,E00030821,E00030821,Males,OA,1,1
2018-06-30,E00030821,E00030821,Persons,OA,1,3
2018-06-30,E00030822,E00030822,Females,OA,1,0
2018-06-30,E00030822,E00030822,Males,OA,1,0
2018-06-30,E00030822,E00030822,Persons,OA,1,0
2018-06-30,E00030823,E00030823,Females,OA,1,2
2018-06-30,E00030823,E00030823,Males,OA,1,1
2018-06-30,E00030823,E00030823,Persons,OA,1,3
2018-06-30,E00030824,E00030824,Females,OA,1,2
2018-06-30,E00030824,E00030824,Males,OA,1,2
2018-06-30,E00030824,E00030824,Persons,OA,1,4
2018-06-30,E00030825,E00030825,Females,OA,1,0
2018-06-30,E00030825,E00030825,Males,OA,1,3
2018-06-30,E00030825,E00030825,Persons,OA,1,3
2018-06-30,E00030826,E00030826,Females,OA,1,0
2018-06-30,E00030826,E00030826,Males,OA,1,1
2018-06-30,E00030826,E00030826,Persons,OA,1,1
2018-06-30,E00030827,E00030827,Females,OA,1,0
2018-06-30,E00030827,E00030827,Males,OA,1,3
2018-06-30,E00030827,E00030827,Persons,OA,1,3
2018-06-30,E00030828,E00030828,Females,OA,1,0
2018-06-30,E00030828,E00030828,Males,OA,1,1
2018-06-30,E00030828,E00030828,Persons,OA,1,1
2018-06-30,E00030829,E00030829,Females,OA,1,0
2018-06-30,E00030829,E00030829,Males,OA,1,0
2018-06-30,E00030829,E00030829,Persons,OA,1,0
2018-06-30,E00030830,E00030830,Females,OA,1,4
2018-06-30,E00030830,E00030830,Males,OA,1,3
2018-06-30,E00030830,E00030830,Persons,OA,1,7
2018-06-30,E00030831,E00030831,Females,OA,1,3
2018-06-30,E00030831,E00030831,Males,OA,1,4
2018-06-30,E00030831,E00030831,Persons,OA,1,7
2018-06-30,E00030832,E00030832,Females,OA,1,2
2018-06-30,E00030832,E00030832,Males,OA,1,4
2018-06-30,E00030832,E00030832,Persons,OA,1,6
2018-06-30,E00030833,E00030833,Females,OA,1,2
2018-06-30,E00030833,E00030833,Males,OA,1,1
2018-06-30,E00030833,E00030833,Persons,OA,1,3
2018-06-30,E00030834,E00030834,Females,OA,1,0
2018-06-30,E00030834,E00030834,Males,OA,1,2
2018-06-30,E00030834,E00030834,Persons,OA,1,2
2018-06-30,E00030835,E00030835,Females,OA,1,1
2018-06-30,E00030835,E00030835,Males,OA,1,0
2018-06-30,E00030835,E00030835,Persons,OA,1,1
2018-06-30,E00030836,E00030836,Females,OA,1,1
2018-06-30,E00030836,E00030836,Males,OA,1,1
2018-06-30,E00030836,E00030836,Persons,OA,1,2
2018-06-30,E00030837,E00030837,Females,OA,1,2
2018-06-30,E00030837,E00030837,Males,OA,1,0
2018-06-30,E00030837,E00030837,Persons,OA,1,2
2018-06-30,E00030838,E00030838,Females,OA,1,0
2018-06-30,E00030838,E00030838,Males,OA,1,0
2018-06-30,E00030838,E00030838,Persons,OA,1,0
2018-06-30,E00030839,E00030839,Females,OA,1,0
2018-06-30,E00030839,E00030839,Males,OA,1,2
2018-06-30,E00030839,E00030839,Persons,OA,1,2
2018-06-30,E00030840,E00030840,Females,OA,1,3
2018-06-30,E00030840,E00030840,Males,OA,1,0
2018-06-30,E00030840,E00030840,Persons,OA,1,3
2018-06-30,E00030841,E00030841,Females,OA,1,3
2018-06-30,E00030841,E00030841,Males,OA,1,2
2018-06-30,E00030841,E00030841,Persons,OA,1,5
2018-06-30,E00030842,E00030842,Females,OA,1,2
2018-06-30,E00030842,E00030842,Males,OA,1,1
2018-06-30,E00030842,E00030842,Persons,OA,1,3
2018-06-30,E00030843,E00030843,Females,OA,1,3
2018-06-30,E00030843,E00030843,Males,OA,1,2
2018-06-30,E00030843,E00030843,Persons,OA,1,5
2018-06-30,E00030844,E00030844,Females,OA,1,0
2018-06-30,E00030844,E00030844,Males,OA,1,1
2018-06-30,E00030844,E00030844,Persons,OA,1,1
